datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/05/26 16:25:00,AQUA_M-T,Brasil,CEARA,ABAIARA,Caatinga,10,0,0.5,-73.120,-390.510,6.2
2019/05/20 17:00:00,AQUA_M-T,Brasil,GOIAS,URUANA,Cerrado,13,0,1,-156.290,-496.780,20.7
2019/05/20 17:00:00,AQUA_M-T,Brasil,GOIAS,CORREGO DO OURO,Cerrado,13,0,0.9,-163.490,-505.530,19.1
2019/05/20 17:00:00,AQUA_M-T,Brasil,PARANA,SAO TOME,Mata Atlantica,5,0,1,-235.090,-525.910,13.3
2019/05/23 15:55:00,AQUA_M-T,Brasil,BAHIA,FILADELFIA,Caatinga,4,0,1,-106.980,-402.340,21.3
2019/05/23 15:55:00,AQUA_M-T,Brasil,BAHIA,BOA VISTA DO TUPIM,Caatinga,4,0,0.8,-129.580,-406.620,50.4
2019/05/20 17:00:00,AQUA_M-T,Brasil,PARANA,ORTIGUEIRA,Mata Atlantica,7,0,0.3,-243.450,-510.260,7.9
2019/05/20 17:00:00,AQUA_M-T,Brasil,SANTA CATARINA,VARGEM,Mata Atlantica,7,0,0,-274.690,-508.620,14.6
2019/05/28 16:15:00,AQUA_M-T,Brasil,PARAIBA,TACIMA,Caatinga,7,0,1,-65.850,-354.470,12
2019/05/22 16:50:00,AQUA_M-T,Brasil,TOCANTINS,NOVO JARDIM,Cerrado,5,0,0.9,-115.830,-463.050,11.5
2019/05/22 16:50:00,AQUA_M-T,Brasil,TOCANTINS,ANGICO,Cerrado,2,3.6,0,-63.610,-479.080,17
2019/05/22 16:50:00,AQUA_M-T,Brasil,TOCANTINS,PIRAQUE,Cerrado,3,0,0.2,-68.530,-483.300,13.3
2019/05/22 16:50:00,AQUA_M-T,Brasil,GOIAS,COCALZINHO DE GOIAS,Cerrado,12,0,1,-156.270,-488.020,7.9
2019/05/22 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,COMENDADOR GOMES,Cerrado,5,0,0.4,-195.760,-489.880,26.9
2019/05/22 16:45:00,AQUA_M-T,Brasil,SAO PAULO,VOTUPORANGA,Cerrado,3,0,1,-204.520,-500.170,12.3
2019/05/22 16:45:00,AQUA_M-T,Brasil,SAO PAULO,SAO PEDRO DO TURVO,Cerrado,8,0,0.6,-226.090,-496.610,19.8
2019/05/27 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,CANDEIAS,Cerrado,9,0,0.3,-206.820,-454.130,10.3
2019/06/02 16:30:00,AQUA_M-T,Brasil,BAHIA,MARACAS,Caatinga,8,0,1,-134.340,-406.070,14.2
2019/06/02 16:30:00,AQUA_M-T,Brasil,PIAUI,AMARANTE,Caatinga,14,0,0.9,-65.190,-428.220,8.5
2019/06/02 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO SEBASTIAO DO MARANHAO,Mata Atlantica,13,0,0.7,-179.840,-424.980,20.3
2019/06/02 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,MATIAS BARBOSA,Mata Atlantica,8,0,1,-218.810,-433.190,7
2019/06/04 16:20:00,AQUA_M-T,Brasil,MARANHAO,COELHO NETO,Cerrado,5,0,0.8,-42.780,-430.360,8.4
2019/05/29 16:55:00,AQUA_M-T,Brasil,TOCANTINS,MONTE SANTO DO TOCANTINS,Cerrado,7,0,0.9,-99.870,-488.830,8.1
2019/05/27 17:05:00,AQUA_M-T,Brasil,SAO PAULO,CASSIA DOS COQUEIROS,Cerrado,2,0,0.5,-211.930,-471.430,15.1
2019/05/27 17:05:00,AQUA_M-T,Brasil,SAO PAULO,RAFARD,Mata Atlantica,3,0,0.9,-230.520,-475.570,11
2019/05/27 17:05:00,AQUA_M-T,Brasil,SAO PAULO,CABREUVA,Mata Atlantica,3,0,0.9,-232.640,-470.810,4.6
2019/06/02 16:30:00,AQUA_M-T,Brasil,SAO PAULO,TRES FRONTEIRAS,Mata Atlantica,8,0,1,-202.460,-508.370,137.3
2019/06/02 16:30:00,AQUA_M-T,Brasil,SAO PAULO,SANTANA DA PONTE PENSA,Mata Atlantica,8,0,1,-202.520,-508.290,80.3
2019/05/27 17:05:00,AQUA_M-T,Brasil,SAO PAULO,JUQUITIBA,Mata Atlantica,3,0,0.2,-240.510,-470.000,6.2
2019/05/27 17:05:00,AQUA_M-T,Brasil,SAO PAULO,GETULINA,Mata Atlantica,3,0,0.8,-217.860,-500.020,16.4
2019/05/27 17:05:00,AQUA_M-T,Brasil,GOIAS,ITABERAI,Cerrado,9,0,1,-161.240,-497.660,10.3
2019/05/27 17:05:00,AQUA_M-T,Brasil,GOIAS,FIRMINOPOLIS,Cerrado,10,0,1,-165.520,-502.960,5
2019/05/27 17:05:00,AQUA_M-T,Brasil,SAO PAULO,BASTOS,Mata Atlantica,3,0,1,-219.480,-506.980,5.3
2019/05/27 17:05:00,AQUA_M-T,Brasil,PARANA,ITAMBARACA,Mata Atlantica,3,0,0.5,-229.700,-503.850,17.8
2019/06/04 16:20:00,AQUA_M-T,Brasil,PIAUI,PICOS,Caatinga,15,0,1,-70.610,-415.120,6.8
2019/05/31 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,IBERTIOGA,Mata Atlantica,11,0,0.9,-214.220,-440.580,4.4
2019/05/28 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,MORADA NOVA DE MINAS,Cerrado,11,0,0.4,-188.010,-452.350,62.5
2019/05/28 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,MAR DE ESPANHA,Mata Atlantica,3,0,0.5,-218.730,-430.830,29.3
2019/05/30 17:35:00,AQUA_M-T,Brasil,SAO PAULO,MIRA ESTRELA,Mata Atlantica,6,0,1,-199.940,-500.970,69.5
2019/06/03 17:15:00,AQUA_M-T,Brasil,GOIAS,SANCLERLANDIA,Cerrado,25,1.6,1,-162.080,-503.260,8.4
2019/06/03 17:15:00,AQUA_M-T,Brasil,GOIAS,ABADIA DE GOIAS,Cerrado,17,0,0.9,-167.960,-494.370,13.6
2019/06/01 17:25:00,AQUA_M-T,Brasil,SAO PAULO,CATANDUVA,Mata Atlantica,8,0,1,-212.340,-489.720,21.4
2019/05/30 17:40:00,AQUA_M-T,Brasil,MATO GROSSO,CASTANHEIRA,Amazonia,16,0,0.7,-112.370,-585.900,23.4
2019/05/29 16:55:00,AQUA_M-T,Brasil,GOIAS,IPORA,Cerrado,5,0,0.7,-163.100,-511.650,10.8
2019/05/31 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,VESPASIANO,Cerrado,13,0,1,-196.870,-439.420,23.6
2019/05/31 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,MURIAE,Mata Atlantica,8,0,1,-211.870,-424.380,5.4
2019/05/29 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,INGAI,Mata Atlantica,8,0,1,-214.130,-449.920,89.5
2019/05/29 16:55:00,AQUA_M-T,Brasil,SAO PAULO,SANTA RITA DO PASSA QUATRO,Mata Atlantica,4,0.4,1,-216.340,-473.970,10.2
2019/05/29 16:55:00,AQUA_M-T,Brasil,SAO PAULO,PIRASSUNUNGA,Mata Atlantica,3,0.9,1,-220.010,-473.930,18
2019/05/29 16:55:00,AQUA_M-T,Brasil,GOIAS,VALPARAISO DE GOIAS,Cerrado,13,0,0.9,-160.800,-480.170,5.4
2019/05/29 16:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,4,0.2,1,-226.350,-428.670,6.6
2019/06/05 17:00:00,AQUA_M-T,Brasil,PIAUI,CORONEL JOSE DIAS,Caatinga,19,0,1,-87.960,-422.230,40.9
2019/05/30 16:00:00,AQUA_M-T,Brasil,ALAGOAS,PIACABUCU,Mata Atlantica,-999,0,1,-103.770,-364.000,5.1
2019/05/30 16:00:00,AQUA_M-T,Brasil,PARAIBA,RIACHO DOS CAVALOS,Caatinga,2,3.2,0.3,-65.010,-375.320,7.4
2019/06/04 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,ENGENHEIRO CALDAS,Mata Atlantica,16,0.5,0.9,-192.310,-420.460,9.4
2019/06/05 17:00:00,AQUA_M-T,Brasil,TOCANTINS,FORTALEZA DO TABOCAO,Cerrado,12,0,0.8,-92.190,-485.430,23.7
2019/06/05 17:00:00,AQUA_M-T,Brasil,GOIAS,SANTA TEREZINHA DE GOIAS,Cerrado,31,0,0.9,-143.700,-495.320,21.3
2019/06/11 16:25:00,AQUA_M-T,Brasil,PIAUI,AROAZES,Caatinga,16,0.1,0.6,-59.800,-418.010,77.5
2019/06/11 16:25:00,AQUA_M-T,Brasil,BAHIA,GUAJERU,Caatinga,23,0,1,-145.420,-418.610,6.6
2019/06/11 16:25:00,AQUA_M-T,Brasil,TOCANTINS,MAURILANDIA DO TOCANTINS,Cerrado,8,0,0.5,-60.320,-476.290,10.1
2019/06/05 17:05:00,AQUA_M-T,Brasil,TOCANTINS,CACHOEIRINHA,Cerrado,3,0,0.4,-61.310,-477.940,16.8
2019/06/05 17:00:00,AQUA_M-T,Brasil,TOCANTINS,BARROLANDIA,Cerrado,14,0,1,-99.950,-488.760,54.1
2019/06/05 17:00:00,AQUA_M-T,Brasil,SAO PAULO,SANTA ROSA DE VITERBO,Cerrado,2,0,0.8,-214.720,-473.910,6
2019/06/05 17:00:00,AQUA_M-T,Brasil,SAO PAULO,TORRINHA,Cerrado,2,0,0.7,-223.910,-481.420,4.1
2019/06/05 17:00:00,AQUA_M-T,Brasil,SAO PAULO,INDAIATUBA,Mata Atlantica,2,0,0.4,-231.050,-472.980,10.3
2019/06/05 17:00:00,AQUA_M-T,Brasil,PARANA,AMAPORA,Mata Atlantica,2,0,0.7,-230.080,-527.930,13.9
2019/06/10 17:20:00,AQUA_M-T,Brasil,SAO PAULO,FRANCA,Cerrado,7,0,-999,-205.700,-473.680,16.1
2019/06/10 17:20:00,AQUA_M-T,Brasil,SAO PAULO,SAO JOSE DO RIO PRETO,Cerrado,2,0,1,-207.320,-494.450,7.4
2019/06/10 17:20:00,AQUA_M-T,Brasil,SAO PAULO,ARIRANHA,Mata Atlantica,7,0,1,-211.950,-487.790,9.3
2019/06/10 17:15:00,AQUA_M-T,Brasil,SAO PAULO,PLATINA,Cerrado,7,0,0.9,-226.190,-501.440,8.2
2019/06/10 17:15:00,AQUA_M-T,Brasil,SAO PAULO,ESPIRITO SANTO DO TURVO,Cerrado,2,0,1,-226.710,-494.480,7.6
2019/06/10 17:15:00,AQUA_M-T,Brasil,PARANA,CAMBIRA,Mata Atlantica,7,0,1,-236.820,-515.580,25.7
2019/06/10 17:20:00,AQUA_M-T,Brasil,GOIAS,CARMO DO RIO VERDE,Cerrado,22,0,1,-154.280,-497.220,43.9
2019/06/07 16:50:00,AQUA_M-T,Brasil,TOCANTINS,NOVA OLINDA,Cerrado,18,0,0.9,-78.200,-484.450,5.6
2019/06/10 17:15:00,AQUA_M-T,Brasil,PARANA,CAMPO BONITO,Mata Atlantica,7,1,0,-249.810,-529.910,5.1
2019/06/05 17:00:00,AQUA_M-T,Brasil,SAO PAULO,MERIDIANO,Cerrado,2,0,1,-204.720,-502.080,8.1
2019/06/06 16:10:00,AQUA_M-T,Brasil,TOCANTINS,BARRA DO OURO,Cerrado,14,0,0.8,-77.020,-475.860,175.9
2019/06/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PRUDENTE DE MORAIS,Cerrado,3,0,0.8,-194.890,-441.470,20.8
2019/06/09 16:35:00,AQUA_M-T,Brasil,PARANA,IVAI,Mata Atlantica,6,0,0,-249.710,-508.440,36.1
2019/06/09 16:35:00,AQUA_M-T,Brasil,SAO PAULO,CAMPINAS,Mata Atlantica,0,0,-999,-229.500,-470.240,48.4
2019/06/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,FRONTEIRA DOS VALES,Mata Atlantica,0,0,0.6,-169.520,-408.930,4.9
2019/06/09 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,CATUJI,Mata Atlantica,0,0,0.9,-174.500,-415.780,5.5
2019/06/07 16:50:00,AQUA_M-T,Brasil,MINAS GERAIS,GRUPIARA,Cerrado,19,0,0.9,-185.390,-476.900,11.2
2019/06/07 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAOPEBA,Cerrado,4,0,1,-192.220,-444.730,68.7
2019/06/07 16:45:00,AQUA_M-T,Brasil,SAO PAULO,ORLANDIA,Cerrado,4,0,1,-207.230,-478.610,17.4
2019/06/07 16:45:00,AQUA_M-T,Brasil,SAO PAULO,BATATAIS,Cerrado,4,0,-999,-209.150,-475.900,18.2
2019/06/07 16:45:00,AQUA_M-T,Brasil,SAO PAULO,ITOBI,Cerrado,4,0,1,-217.230,-469.590,4.5
2019/06/07 16:45:00,AQUA_M-T,Brasil,SAO PAULO,RIO DAS PEDRAS,Mata Atlantica,4,0,1,-228.600,-475.480,7.4
2019/06/11 16:25:00,AQUA_M-T,Brasil,CEARA,BARBALHA,Caatinga,11,0.2,1,-72.870,-393.300,10.3
2019/06/11 18:05:00,AQUA_M-T,Brasil,ACRE,RODRIGUES ALVES,Amazonia,2,0,0.2,-78.320,-730.950,9.9
2019/06/08 17:30:00,AQUA_M-T,Brasil,PARANA,PARAISO DO NORTE,Mata Atlantica,5,0,1,-233.170,-526.510,9.1
2019/06/08 17:30:00,AQUA_M-T,Brasil,PARANA,APUCARANA,Mata Atlantica,5,0,0.9,-236.200,-513.960,13.5
2019/06/08 17:30:00,AQUA_M-T,Brasil,SAO PAULO,ESTRELA DO NORTE,Mata Atlantica,4,1.2,1,-225.050,-516.430,27.1
2019/06/08 17:30:00,AQUA_M-T,Brasil,PARANA,SANTA MONICA,Mata Atlantica,5,0,1,-231.020,-530.970,6
2019/06/07 16:45:00,AQUA_M-T,Brasil,SAO PAULO,BREJO ALEGRE,Mata Atlantica,4,0,1,-211.800,-501.910,94.9
2019/06/08 17:30:00,AQUA_M-T,Brasil,PARANA,TUNEIRAS DO OESTE,Mata Atlantica,5,0,0.5,-240.040,-527.820,14.6
2019/06/06 17:40:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SAO FRANCISCO DE ASSIS,Pampa,7,0,0.6,-292.200,-554.410,4.8
2019/06/06 17:40:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,SERAFINA CORREA,Mata Atlantica,7,0,0.2,-286.990,-518.850,6.4
2019/06/07 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,SETE LAGOAS,Cerrado,4,0,1,-194.800,-441.680,10.1
2019/06/07 16:45:00,AQUA_M-T,Brasil,MINAS GERAIS,CAMPESTRE,Mata Atlantica,4,0,0.9,-217.820,-461.700,10.3
2019/06/06 17:40:00,AQUA_M-T,Brasil,PARANA,PLANALTINA DO PARANA,Mata Atlantica,3,0,0.9,-229.890,-529.010,25.1
2019/06/06 17:40:00,AQUA_M-T,Brasil,PARANA,SAO JOAO DO CAIUA,Mata Atlantica,3,0,0.5,-228.060,-523.940,12.5
2019/06/06 17:40:00,AQUA_M-T,Brasil,PARANA,ASTORGA,Mata Atlantica,3,0,0.5,-231.070,-516.680,19.1
2019/06/06 16:05:00,AQUA_M-T,Brasil,ALAGOAS,FEIRA GRANDE,Caatinga,14,0.1,1,-98.770,-366.950,7.6
2019/06/06 16:05:00,AQUA_M-T,Brasil,PERNAMBUCO,TAQUARITINGA DO NORTE,Caatinga,24,0,1,-78.420,-362.390,12.3
2019/06/06 16:05:00,AQUA_M-T,Brasil,PERNAMBUCO,IATI,Caatinga,15,0,1,-91.520,-368.980,13.5
2019/06/12 17:05:00,AQUA_M-T,Brasil,PARANA,REBOUCAS,Mata Atlantica,9,0,0.1,-256.160,-506.620,14.3
2019/06/12 17:05:00,AQUA_M-T,Brasil,SANTA CATARINA,ANITAPOLIS,Mata Atlantica,1,0.2,0.1,-277.700,-490.930,7.7
2019/06/12 17:05:00,AQUA_M-T,Brasil,SAO PAULO,PROMISSAO,Mata Atlantica,7,0,1,-216.490,-499.220,5.3
2019/06/12 17:05:00,AQUA_M-T,Brasil,SAO PAULO,IGARACU DO TIETE,Mata Atlantica,4,0.4,1,-225.220,-485.860,47.5
2019/06/12 17:05:00,AQUA_M-T,Brasil,PARANA,CAMBARA,Mata Atlantica,8,0.5,1,-229.830,-501.940,10.4
2019/06/12 17:05:00,AQUA_M-T,Brasil,PARANA,IGUARACU,Mata Atlantica,9,0.1,1,-232.040,-518.320,10.8
2019/06/12 17:05:00,AQUA_M-T,Brasil,PARANA,VENTANIA,Mata Atlantica,9,0.2,0.2,-242.010,-503.170,9.9
2019/06/12 17:05:00,AQUA_M-T,Brasil,SAO PAULO,ITAPIRAPUA PAULISTA,Mata Atlantica,9,0,0,-246.910,-492.150,4.4
2019/06/12 17:05:00,AQUA_M-T,Brasil,SANTA CATARINA,QUILOMBO,Mata Atlantica,12,0.1,0.4,-267.350,-527.260,4.8
2019/06/12 17:05:00,AQUA_M-T,Brasil,SANTA CATARINA,IPUACU,Mata Atlantica,12,0,0.4,-267.420,-525.120,5.5
2019/06/12 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,ARAXA,Cerrado,9,0,1,-195.250,-469.620,9.3
2019/06/12 17:05:00,AQUA_M-T,Brasil,SAO PAULO,JARINU,Mata Atlantica,5,0.1,0.7,-231.660,-466.680,14.4
2019/06/12 17:05:00,AQUA_M-T,Brasil,PARANA,SAO SEBASTIAO DA AMOREIRA,Mata Atlantica,9,0.2,1,-234.760,-507.190,5.1
2019/06/12 17:05:00,AQUA_M-T,Brasil,SAO PAULO,UCHOA,Mata Atlantica,7,0,1,-209.290,-492.020,104.7
2019/06/13 17:45:00,AQUA_M-T,Brasil,PARANA,CANTAGALO,Mata Atlantica,12,0,0.3,-252.950,-521.720,85.2
2019/06/13 17:45:00,AQUA_M-T,Brasil,SANTA CATARINA,LEBON REGIS,Mata Atlantica,10,0,0.1,-268.940,-507.540,33.5
2019/06/13 17:45:00,AQUA_M-T,Brasil,SANTA CATARINA,PALMITOS,Mata Atlantica,2,0,0.4,-270.710,-531.500,13
2019/06/13 17:50:00,AQUA_M-T,Brasil,SAO PAULO,NOVA INDEPENDENCIA,Mata Atlantica,8,0,1,-210.930,-515.100,97.8
2019/06/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,VISCONDE DO RIO BRANCO,Mata Atlantica,11,0,1,-210.690,-428.400,7.7
2019/06/14 16:55:00,AQUA_M-T,Brasil,SAO PAULO,AGUAI,Cerrado,8,0,1,-220.460,-470.040,13.1
2019/06/14 16:50:00,AQUA_M-T,Brasil,PARANA,ALMIRANTE TAMANDARE,Mata Atlantica,3,0,0.2,-252.410,-493.390,7.8
2019/06/14 16:50:00,AQUA_M-T,Brasil,SANTA CATARINA,TIJUCAS,Mata Atlantica,11,0,0.1,-272.020,-487.660,6.3
2019/06/14 16:50:00,AQUA_M-T,Brasil,SANTA CATARINA,VIDAL RAMOS,Mata Atlantica,3,0,0.1,-272.920,-492.730,4.6
2019/06/14 16:50:00,AQUA_M-T,Brasil,SANTA CATARINA,MAJOR GERCINO,Mata Atlantica,8,0,0.1,-273.940,-490.280,7.3
2019/06/14 16:55:00,AQUA_M-T,Brasil,SAO PAULO,LARANJAL PAULISTA,Mata Atlantica,9,0.2,1,-228.840,-478.230,28.5
2019/06/14 16:50:00,AQUA_M-T,Brasil,SAO PAULO,BOITUVA,Mata Atlantica,9,0,1,-232.510,-476.880,5.8
2019/06/14 16:50:00,AQUA_M-T,Brasil,SAO PAULO,MOGI DAS CRUZES,Mata Atlantica,7,0,0.3,-236.560,-461.110,5.6
2019/06/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,GOUVEIA,Cerrado,9,0,1,-185.950,-439.460,9.9
2019/06/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,LAGOA FORMOSA,Cerrado,11,0,1,-187.450,-465.000,13.8
2019/06/14 16:50:00,AQUA_M-T,Brasil,SAO PAULO,TAUBATE,Mata Atlantica,5,0,-999,-229.920,-455.860,6.8
2019/06/14 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,OURO FINO,Mata Atlantica,6,0,1,-222.450,-463.400,34
2019/06/14 16:50:00,AQUA_M-T,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,10,0,1,-222.970,-418.550,13.8
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,PONTAL DO PARANA,Mata Atlantica,-999,0,-999,-256.140,-484.300,7.8
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,SAO JERONIMO DA SERRA,Mata Atlantica,16,0.7,0.4,-237.450,-508.240,6.3
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,CORUMBATAI DO SUL,Mata Atlantica,13,0,0.8,-240.700,-521.090,11.8
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,ARAPUA,Mata Atlantica,16,0,0.6,-243.690,-517.450,5.7
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,PORTO AMAZONAS,Mata Atlantica,15,0,0.4,-254.780,-498.330,6.2
2019/06/19 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,FRONTEIRA,Cerrado,15,0,-999,-202.830,-492.100,9
2019/06/19 17:10:00,AQUA_M-T,Brasil,SAO PAULO,ITAJOBI,Mata Atlantica,16,0,1,-213.310,-490.910,6.4
2019/06/19 17:10:00,AQUA_M-T,Brasil,SAO PAULO,JAU,Mata Atlantica,14,0,1,-222.050,-485.970,41.3
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,MARILENA,Mata Atlantica,10,0.2,1,-226.990,-530.510,7.1
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,SAO PEDRO DO PARANA,Mata Atlantica,14,0.1,1,-228.340,-531.550,25.4
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,MIRASELVA,Mata Atlantica,9,0,1,-229.180,-514.740,5.3
2019/06/19 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,FUNILANDIA,Cerrado,16,0,1,-193.270,-441.610,43.7
2019/06/19 17:15:00,AQUA_M-T,Brasil,GOIAS,AGUAS LINDAS DE GOIAS,Cerrado,14,0,1,-156.900,-482.750,11.3
2019/06/18 16:35:00,AQUA_M-T,Brasil,MARANHAO,MATOES DO NORTE,Cerrado,4,0.3,0.1,-37.260,-445.590,4.8
2019/06/19 17:10:00,AQUA_M-T,Brasil,SAO PAULO,MOCOCA,Cerrado,16,0,-999,-214.540,-470.300,24.9
2019/06/19 17:10:00,AQUA_M-T,Brasil,MINAS GERAIS,PARAISOPOLIS,Mata Atlantica,6,0,0.9,-225.960,-458.210,8.5
2019/06/19 17:10:00,AQUA_M-T,Brasil,SAO PAULO,SANTA BARBARA D'OESTE,Mata Atlantica,15,0,1,-227.170,-473.980,12.9
2019/06/19 17:10:00,AQUA_M-T,Brasil,PARANA,JACAREZINHO,Mata Atlantica,15,0,1,-231.130,-498.970,11.6
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,PAPANDUVA,Mata Atlantica,15,0,0.5,-264.080,-502.260,9.6
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,PORTO UNIAO,Mata Atlantica,9,0,0.2,-263.940,-509.270,8.4
2019/06/24 17:30:00,AQUA_M-T,Brasil,PARANA,ANTONIO OLINTO,Mata Atlantica,9,0,0.1,-259.690,-501.100,25.7
2019/06/24 17:30:00,AQUA_M-T,Brasil,PARANA,CAMPO DO TENENTE,Mata Atlantica,14,0,0.5,-259.170,-496.130,19.5
2019/06/24 17:30:00,AQUA_M-T,Brasil,PARANA,PORTO BARREIRO,Mata Atlantica,5,0,0.7,-255.700,-523.850,4.2
2019/06/24 17:30:00,AQUA_M-T,Brasil,PARANA,BALSA NOVA,Mata Atlantica,21,0,0.6,-255.550,-497.200,12.3
2019/06/24 17:30:00,AQUA_M-T,Brasil,PARANA,ARAPOTI,Mata Atlantica,10,0,1,-239.910,-499.540,10.9
2019/06/24 17:30:00,AQUA_M-T,Brasil,PARANA,MARUMBI,Mata Atlantica,21,0,1,-237.520,-515.670,14.7
2019/06/24 17:30:00,AQUA_M-T,Brasil,PARANA,NOVO ITACOLOMI,Mata Atlantica,21,0,1,-237.420,-515.690,32.9
2019/06/24 17:30:00,AQUA_M-T,Brasil,SAO PAULO,BARBOSA,Mata Atlantica,20,0,1,-212.880,-499.570,13.5
2019/06/16 16:45:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,15,0.2,0.2,-48.840,-497.880,27.7
2019/06/18 16:35:00,AQUA_M-T,Brasil,MARANHAO,MONCAO,Amazonia,3,0.1,0.1,-33.620,-453.010,5.8
2019/06/18 16:30:00,AQUA_M-T,Brasil,SAO PAULO,ROSEIRA,Mata Atlantica,7,0,1,-228.710,-453.030,10.3
2019/06/18 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CARRANCAS,Mata Atlantica,11,0,1,-214.830,-445.310,9.5
2019/06/16 16:40:00,AQUA_M-T,Brasil,SAO PAULO,JERIQUARA,Cerrado,13,0,0.7,-203.720,-475.340,10.9
2019/06/16 16:40:00,AQUA_M-T,Brasil,ESPIRITO SANTO,DORES DO RIO PRETO,Mata Atlantica,12,0,0.8,-206.500,-418.020,6.9
2019/06/24 17:30:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,GUIA LOPES DA LAGUNA,Cerrado,12,0,0.5,-215.650,-559.740,20.3
2019/06/24 17:30:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,TENENTE PORTELA,Mata Atlantica,7,0,0.8,-273.730,-537.190,6
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,ERMO,Mata Atlantica,6,0,0.8,-289.700,-496.080,10
2019/06/24 17:30:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,FLORIANO PEIXOTO,Mata Atlantica,5,0,0.5,-278.910,-520.790,24.1
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,PETROLANDIA,Mata Atlantica,8,0,0.5,-275.150,-496.300,6.5
2019/06/24 17:30:00,AQUA_M-T,Brasil,RIO GRANDE DO SUL,VIADUTOS,Mata Atlantica,13,0,0.2,-275.110,-520.770,15
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,NOVA TRENTO,Mata Atlantica,13,0,0.2,-274.160,-491.450,10.2
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,ZORTEA,Mata Atlantica,10,0,0.6,-273.960,-515.040,24.1
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,SAO CRISTOVAO DO SUL,Mata Atlantica,6,0,0.2,-273.410,-504.560,14.6
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,IPUMIRIM,Mata Atlantica,9,0,0.1,-271.240,-521.050,5
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,TREZE TILIAS,Mata Atlantica,10,0,0.1,-269.050,-515.160,29.3
2019/06/24 17:30:00,AQUA_M-T,Brasil,SANTA CATARINA,PASSOS MAIA,Mata Atlantica,18,0,0.4,-266.880,-519.950,14.4
2019/06/24 17:30:00,AQUA_M-T,Brasil,MATO GROSSO,VARZEA GRANDE,Cerrado,44,0,1,-156.620,-561.980,7.4
2019/06/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CURRAL DE DENTRO,Cerrado,33,0,1,-158.440,-418.370,10.7
2019/06/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,AUGUSTO DE LIMA,Cerrado,12,0,1,-181.450,-440.230,19
2019/06/20 16:15:00,AQUA_M-T,Brasil,MINAS GERAIS,CENTRAL DE MINAS,Mata Atlantica,28,0,1,-187.800,-413.260,41.9
